from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
9022021483351001,9022021483351001,1,,217990000040126496,217990000040127423
9022021483351001,9022021483351001,1,,217990000040126968,217990000040127583
9022021483351001,9022021483351001,1,,217990000040127086,217990000040127623
9022021483351001,9022021483351001,1,,217990000040127204,217990000040127663
9022021483351001,9022021483351001,1,,217990000040126260,217990000040127343
9022021483351001,9022021483351001,1,,217990000040126378,217990000040127383
9022021483351001,9022021483351001,1,,217990000040126850,217990000040127543
9022021483351001,9022021483351001,1,,217990000040127145,217990000040127643
9022021483351001,9022021483351001,1,,217990000039742930,217990000039745191
9022021483351001,9022021483351001,1,,217990000039743154,217990000039745271
9022021483351001,9022021483351001,1,,217990000039743434,217990000039745371
9022021483351001,9022021483351001,1,,217990000039743546,217990000039745411
9022021483351001,9022021483351001,1,,217990000039743938,217990000039745551
9022021483351001,9022021483351001,1,,217990000039744106,217990000039744891
9022021483351001,9022021483351001,1,,217990000039744666,217990000039745091
9022021483351001,9022021483351001,1,,217990000040126319,217990000040127363
9022021483351001,9022021483351001,1,,217990000040126437,217990000040127403
9022021483351001,9022021483351001,1,,217990000040126555,217990000040127443
9022021483351001,9022021483351001,1,,217990000040126614,217990000040127463
9022021483351001,9022021483351001,1,,217990000040126732,217990000040127503
9022021483351001,9022021483351001,1,,217990000040126909,217990000040127563
9022021483370009,9022021483370009,1,,217990000039744931,217990000039296443
9022021483370009,9022021483370009,1,,217990000039744931,217990000039304957
9022021483370009,9022021483370009,1,,217990000039745111,217990000039295827
9022021483370009,9022021483370009,1,,217990000039745111,217990000039304293
9022021483370009,9022021483370009,1,,217990000039745151,217990000039296135
9022021483370009,9022021483370009,1,,217990000039745151,217990000039304625
9022021483370009,9022021483370009,1,,217990000039745211,217990000039294903
9022021483370009,9022021483370008,1,,217990000039745211,217990000039299142
9022021483370009,9022021483370009,1,,217990000039745211,217990000039303297
9022021483370009,9022021483370009,1,,217990000039745231,217990000039294980
9022021483370009,9022021483370008,1,,217990000039745231,217990000039300728
9022021483370009,9022021483370009,1,,217990000039745231,217990000039303380
9022021483370009,9022021483370009,1,,217990000039745271,217990000039295134
9022021483370009,9022021483370008,1,,217990000039745271,217990000039300808
9022021483370009,9022021483370009,1,,217990000039745271,217990000039303546
9022021483370009,9022021483370009,1,,217990000039745331,217990000039295365
9022021483370009,9022021483370008,1,,217990000039745331,217990000039299379
9022021483370009,9022021483370009,1,,217990000039745331,217990000039303795
9022021483370009,9022021483370009,1,,217990000039745371,217990000039295519
9022021483370009,9022021483370008,1,,217990000039745371,217990000039299458
9022021483370009,9022021483370009,1,,217990000039745371,217990000039303961
9022021483370009,9022021483370009,1,,217990000039745411,217990000039295673
9022021483370009,9022021483370008,1,,217990000039745411,217990000039299537
9022021483370009,9022021483370009,1,,217990000039745411,217990000039304127
9022021483370009,9022021483370009,1,,217990000039745451,217990000039295827
9022021483370009,9022021483370008,1,,217990000039745451,217990000039299616
9022021483370009,9022021483370009,1,,217990000039745451,217990000039304293
9022021483370009,9022021483370009,1,,217990000039745531,217990000039296135
9022021483370009,9022021483370008,1,,217990000039745531,217990000039299932
9022021483370009,9022021483370009,1,,217990000039745531,217990000039304625
9022021483370009,9022021483370009,1,,217990000039745551,217990000039296212
9022021483370009,9022021483370008,1,,217990000039745551,217990000039300011
9022021483370009,9022021483370009,1,,217990000039745551,217990000039304708
9022021483370009,9022021483370009,1,,217990000039744971,217990000039296597
9022021483370009,9022021483370009,1,,217990000039744971,217990000039305123
9022021483370009,9022021483370009,1,,217990000039745031,217990000039295211
9022021483370009,9022021483370009,1,,217990000039745031,217990000039303629
9022021483370009,9022021483370009,1,,217990000039745191,217990000039294826
9022021483370009,9022021483370008,1,,217990000039745191,217990000039299063
9022021483370009,9022021483370009,1,,217990000039745191,217990000039303214
9022021483370009,9022021483370009,1,,217990000039745251,217990000039295057
9022021483370009,9022021483370008,1,,217990000039745251,217990000039299221
9022021483370009,9022021483370009,1,,217990000039745251,217990000039303463
9022021483370009,9022021483370009,1,,217990000039745291,217990000039295211
9022021483370009,9022021483370008,1,,217990000039745291,217990000039299300
9022021483370009,9022021483370009,1,,217990000039745291,217990000039303629
9022021483370009,9022021483370009,1,,217990000039745351,217990000039295442
9022021483370009,9022021483370008,1,,217990000039745351,217990000039300968
9022021483370009,9022021483370009,1,,217990000039745351,217990000039303878
9022021483370009,9022021483370009,1,,217990000039745391,217990000039295596
9022021483370009,9022021483370008,1,,217990000039745391,217990000039301048
9022021483370009,9022021483370009,1,,217990000039745391,217990000039304044
9022021483370009,9022021483370009,1,,217990000039745591,217990000039296366
9022021483370009,9022021483370008,1,,217990000039745591,217990000039300169
9022021483370009,9022021483370009,1,,217990000039745591,217990000039304874
9022021483370009,9022021483370009,1,,217990000039744891,217990000039294595
9022021483370009,9022021483370008,1,,217990000039744891,217990000039298826
9022021483370009,9022021483370009,1,,217990000039744891,217990000039302965
9022021483370009,9022021483370009,1,,217990000039744911,217990000039294672
9022021483370009,9022021483370008,1,,217990000039744911,217990000039298905
9022021483370009,9022021483370009,1,,217990000039744911,217990000039303048
9022021483370009,9022021483370009,1,,217990000039744951,217990000039296520
9022021483370009,9022021483370009,1,,217990000039744951,217990000039305040
9022021483370009,9022021483370009,1,,217990000039745011,217990000039295057
9022021483370009,9022021483370009,1,,217990000039745011,217990000039303463
9022021483370009,9022021483370009,1,,217990000039745071,217990000039295519
9022021483370009,9022021483370009,1,,217990000039745071,217990000039303961
9022021483370009,9022021483370009,1,,217990000039745091,217990000039295673
9022021483370009,9022021483370009,1,,217990000039745091,217990000039304127
9022021483370009,9022021483370009,1,,217990000039745131,217990000039295981
9022021483370009,9022021483370009,1,,217990000039745131,217990000039304459
9022021483370009,9022021483370009,1,,217990000039745171,217990000039294749
9022021483370009,9022021483370008,1,,217990000039745171,217990000039298984
9022021483370009,9022021483370009,1,,217990000039745171,217990000039303131
9022021483370009,9022021483370009,1,,217990000039745431,217990000039295750
9022021483370009,9022021483370008,1,,217990000039745431,217990000039301128
9022021483370009,9022021483370009,1,,217990000039745431,217990000039304210
9022021483370009,9022021483370009,1,,217990000039745471,217990000039295904
9022021483370009,9022021483370008,1,,217990000039745471,217990000039299695
9022021483370009,9022021483370009,1,,217990000039745471,217990000039304376
9022021483370009,9022021483370009,1,,217990000040127323,217990000035739589
9022021483370009,9022021483370009,1,,217990000040127323,217990000035744538
9022021483370009,9022021483370009,1,,217990000040127463,217990000035740219
9022021483370009,9022021483370009,1,,217990000040127603,217990000035740079
9022021483370009,9022021483370009,1,,217990000040127603,217990000035745070
9022021483370009,9022021483370009,1,,217990000040127623,217990000035740149
9022021483370009,9022021483370009,1,,217990000040127623,217990000035745146
9022021483370009,9022021483370009,1,,217990000040127343,217990000035740429
9022021483370009,9022021483370009,1,,217990000040127343,217990000035745450
9022021483370009,9022021483370009,1,,217990000040127403,217990000035739799
9022021483370009,9022021483370009,1,,217990000040127443,217990000035740079
9022021483370009,9022021483370009,1,,217990000040127483,217990000035739659
9022021483370009,9022021483370009,1,,217990000040127483,217990000035744614
9022021483370009,9022021483370009,1,,217990000040127503,217990000035739729
9022021483370009,9022021483370009,1,,217990000040127503,217990000035744690
9022021483370009,9022021483370009,1,,217990000040127543,217990000035739869
9022021483370009,9022021483370009,1,,217990000040127543,217990000035744842
9022021483370009,9022021483370009,1,,217990000040127583,217990000035740009
9022021483370009,9022021483370009,1,,217990000040127583,217990000035744994
9022021483370009,9022021483370009,1,,217990000040127643,217990000035740219
9022021483370009,9022021483370009,1,,217990000040127643,217990000035745222
9022021483370009,9022021483370009,1,,217990000040127523,217990000035739799
9022021483370009,9022021483370009,1,,217990000040127523,217990000035744766
9022021483370009,9022021483370009,1,,217990000040127563,217990000035739939
9022021483370009,9022021483370009,1,,217990000040127563,217990000035744918
9022021483370009,9022021483370009,1,,217990000040127683,217990000035740359
9022021483370009,9022021483370009,1,,217990000040127683,217990000035745374
9022021483370009,9022021483370009,1,,217990000039745051,217990000039295365
9022021483370009,9022021483370009,1,,217990000039745051,217990000039303795
9022021483370009,9022021483370009,1,,217990000039745311,217990000039295288
9022021483370009,9022021483370008,1,,217990000039745311,217990000039300888
9022021483370009,9022021483370009,1,,217990000039745311,217990000039303712
9022021483370009,9022021483370009,1,,217990000039745491,217990000039295981
9022021483370009,9022021483370008,1,,217990000039745491,217990000039299774
9022021483370009,9022021483370009,1,,217990000039745491,217990000039304459
9022021483370009,9022021483370009,1,,217990000039745511,217990000039296058
9022021483370009,9022021483370008,1,,217990000039745511,217990000039299853
9022021483370009,9022021483370009,1,,217990000039745511,217990000039304542
9022021483370009,9022021483370009,1,,217990000039745571,217990000039296289
9022021483370009,9022021483370008,1,,217990000039745571,217990000039300090
9022021483370009,9022021483370009,1,,217990000039745571,217990000039304791
9022021483370009,9022021483370009,1,,217990000040127363,217990000035740499
9022021483370009,9022021483370009,1,,217990000040127363,217990000035745526
9022021483370009,9022021483370009,1,,217990000040127423,217990000035739939
9022021483370009,9022021483370009,1,,217990000040127663,217990000035740289
9022021483370009,9022021483370009,1,,217990000040127663,217990000035745298
9022021483399001,9022021483399001,1,,217990000035739939,217990000040125324
9022021483399001,9022021483399001,1,,217990000035740149,217990000040125378
9022021483399001,9022021483399001,1,,217990000035739589,217990000040125234
9022021483399001,9022021483399001,1,,217990000035739729,217990000040125270
9022021483399001,9022021483399001,1,,217990000035739799,217990000040125288
9022021483399001,9022021483399001,1,,217990000035740359,217990000040125432
9022021483399001,9022021483399001,1,,217990000035739659,217990000040125252
9022021483399001,9022021483399001,1,,217990000035740009,217990000040125342
9022021483399001,9022021483399001,1,,217990000035740079,217990000040125360
9022021483399001,9022021483399001,1,,217990000035740499,217990000040125468
9022021483399001,9022021483399001,1,,217990000035739869,217990000040125306
9022021483399001,9022021483399001,1,,217990000035740219,217990000040125396
9022021483399001,9022021483399001,1,,217990000035740289,217990000040125414
9022021483399001,9022021483399001,1,,217990000035740429,217990000040125450
9022021483399001,9022021483399001,1,,217990000039295057,217990000039296967
9022021483399001,9022021483399001,1,,217990000039295904,217990000039297286
9022021483399001,9022021483399001,1,,217990000039295981,217990000039297315
9022021483399001,9022021483399001,1,,217990000039296135,217990000039297373
9022021483399001,9022021483399001,1,,217990000039296366,217990000039297460
9022021483399001,9022021483399001,1,,217990000039294672,217990000039296822
9022021483399001,9022021483399001,1,,217990000039294749,217990000039296851
9022021483399001,9022021483399001,1,,217990000039295827,217990000039297257
9022021483399001,9022021483399001,1,,217990000039296212,217990000039297402
9022021483399001,9022021483399001,1,,217990000039296289,217990000039297431
9022021483399001,9022021483399001,1,,217990000039294595,217990000039296793
9022021483399001,9022021483399001,1,,217990000039294826,217990000039296880
9022021483399001,9022021483399001,1,,217990000039294903,217990000039296909
9022021483399001,9022021483399001,1,,217990000039295134,217990000039296996
9022021483399001,9022021483399001,1,,217990000039295211,217990000039297025
9022021483399001,9022021483399001,1,,217990000039295365,217990000039297083
9022021483399001,9022021483399001,1,,217990000039295596,217990000039297170
9022021483399001,9022021483399001,1,,217990000039295750,217990000039297228
9022021483399001,9022021483399001,1,,217990000039296520,217990000039297518
9022021483399001,9022021483399001,1,,217990000039296597,217990000039297547
9022021483399001,9022021483399001,1,,217990000039294518,217990000039296764
9022021483399001,9022021483399001,1,,217990000039294980,217990000039296938
9022021483399001,9022021483399001,1,,217990000039295288,217990000039297054
9022021483399001,9022021483399001,1,,217990000039295442,217990000039297112
9022021483399001,9022021483399001,1,,217990000039295519,217990000039297141
9022021483399001,9022021483399001,1,,217990000039295673,217990000039297199
9022021483399001,9022021483399001,1,,217990000039296058,217990000039297344
9022021483399001,9022021483399001,1,,217990000039296443,217990000039297489
9022021483165002,9022021483165002,1,,217990000035742970,217990000034964864
9022021483165002,9022021483165002,1,,217990000035741958,217990000034965173
9022021483165002,9022021483165002,1,,217990000035742031,217990000034965198
9022021483165002,9022021483165002,1,,217990000035742104,217990000034965046
9022021483165002,9022021483165002,1,,217990000035742826,217990000034964814
9022021483165002,9022021483165002,1,,217990000035742177,217990000034965071
9022021483165002,9022021483165002,1,,217990000035742250,217990000034965096
9022021483165002,9022021483165002,1,,217990000035742394,217990000034964764
9022021483165002,9022021483165002,1,,217990000035742466,217990000039696765
9022021483165002,9022021483165002,1,,217990000035742610,217990000039696817
9022021483165002,9022021483165002,1,,217990000035742682,217990000039696739
9022021483165002,9022021483165002,1,,217990000035742682,217990000039696843
9022021483165002,9022021483165002,1,,217990000035742754,217990000034964789
9022021483165002,9022021483165002,1,,217990000035742898,217990000034964839
9022021483165002,9022021483165002,1,,217990000035743042,217990000034964889
9022021483165002,9022021483165002,1,,217990000035743114,217990000034964914
9022021483165002,9022021483165002,1,,217990000035742322,217990000034964739
9022021483165002,9022021483165002,1,,217990000035742538,217990000039696713
9022021483165002,9022021483165002,1,,217990000035742538,217990000039696791
9022021483165002,9022021483165002,1,,217990000039298747,217990000034964739
9022021483165002,9022021483165002,1,,217990000039298905,217990000034964764
9022021483165002,9022021483165002,1,,217990000039299063,217990000036229024
9022021483165002,9022021483165002,1,,217990000039299221,217990000038595401
9022021483165002,9022021483165002,1,,217990000039299695,217990000034964789
9022021483165002,9022021483165002,1,,217990000039299695,217990000038595641
9022021483165002,9022021483165002,1,,217990000039300248,217990000034964889
9022021483165002,9022021483165002,1,,217990000039300327,217990000034964914
9022021483165002,9022021483165002,1,,217990000039300808,217990000036229366
9022021483165002,9022021483165002,1,,217990000039298826,217990000036228972
9022021483165002,9022021483165002,1,,217990000039299379,217990000038595453
9022021483165002,9022021483165002,1,,217990000039299537,217990000038595505
9022021483165002,9022021483165002,1,,217990000039300011,217990000034964839
9022021483165002,9022021483165002,1,,217990000039300169,217990000034964864
9022021483165002,9022021483165002,1,,217990000039301048,217990000036229441
9022021483165002,9022021483165002,1,,217990000039301128,217990000036229466
9022021483165002,9022021483165002,1,,217990000039301286,217990000036229620
9022021483165002,9022021483165002,1,,217990000039301442,217990000036229670
9022021483165002,9022021483165002,1,,217990000039299300,217990000038595427
9022021483165002,9022021483165002,1,,217990000039299853,217990000034964814
9022021483165002,9022021483165002,1,,217990000039299932,217990000036229078
9022021483165002,9022021483165002,1,,217990000039300485,217990000038595563
9022021483165002,9022021483165002,1,,217990000039300639,217990000038595615
9022021483165002,9022021483165002,1,,217990000039300728,217990000036229341
9022021483165002,9022021483165002,1,,217990000039300888,217990000036229391
9022021483165002,9022021483165002,1,,217990000039301364,217990000036229645
9022021483165002,9022021483165002,1,,217990000039298984,217990000036228999
9022021483165002,9022021483165002,1,,217990000039299142,217990000038595375
9022021483165002,9022021483165002,1,,217990000039299458,217990000038595479
9022021483165002,9022021483165002,1,,217990000039299616,217990000038595531
9022021483165002,9022021483165002,1,,217990000039299774,217990000036229051
9022021483165002,9022021483165002,1,,217990000039300090,217990000036229105
9022021483165002,9022021483165002,1,,217990000039300406,217990000036229134
9022021483165002,9022021483165002,1,,217990000039300562,217990000038595589
9022021483165002,9022021483165002,1,,217990000039300968,217990000036229416
9022021483165002,9022021483165002,1,,217990000039301208,217990000036229595
9022021483370008,9022021483370009,1,,217990000039305383,217990000039294826
9022021483370008,9022021483370008,1,,217990000039305383,217990000039299063
9022021483370008,9022021483370008,1,,217990000039305383,217990000039742986
9022021483370008,9022021483370009,1,,217990000039305473,217990000039295057
9022021483370008,9022021483370008,1,,217990000039305473,217990000039299221
9022021483370008,9022021483370008,1,,217990000039305473,217990000039743154
9022021483370008,9022021483370009,1,,217990000039305563,217990000039295288
9022021483370008,9022021483370008,1,,217990000039305563,217990000039300562
9022021483370008,9022021483370008,1,,217990000039305563,217990000039300888
9022021483370008,9022021483370008,1,,217990000039305563,217990000039743322
9022021483370008,9022021483370008,1,,217990000039305563,217990000039744554
9022021483370008,9022021483370009,1,,217990000039305593,217990000039295365
9022021483370008,9022021483370008,1,,217990000039305593,217990000039299379
9022021483370008,9022021483370008,1,,217990000039305593,217990000039743378
9022021483370008,9022021483370009,1,,217990000039305773,217990000039295827
9022021483370008,9022021483370008,1,,217990000039305773,217990000039299616
9022021483370008,9022021483370008,1,,217990000039305773,217990000039743714
9022021483370008,9022021483370009,1,,217990000039305893,217990000039296135
9022021483370008,9022021483370008,1,,217990000039305893,217990000039299932
9022021483370008,9022021483370008,1,,217990000039305893,217990000039743938
9022021483370008,9022021483370009,1,,217990000039305923,217990000039296212
9022021483370008,9022021483370008,1,,217990000039305923,217990000039300011
9022021483370008,9022021483370008,1,,217990000039305923,217990000039743994
9022021483370008,9022021483370009,1,,217990000039305323,217990000039294672
9022021483370008,9022021483370008,1,,217990000039305323,217990000039298905
9022021483370008,9022021483370008,1,,217990000039305323,217990000039742874
9022021483370008,9022021483370009,1,,217990000039305353,217990000039294749
9022021483370008,9022021483370008,1,,217990000039305353,217990000039298984
9022021483370008,9022021483370008,1,,217990000039305353,217990000039742930
9022021483370008,9022021483370009,1,,217990000039305533,217990000039295211
9022021483370008,9022021483370008,1,,217990000039305533,217990000039299300
9022021483370008,9022021483370008,1,,217990000039305533,217990000039743266
9022021483370008,9022021483370009,1,,217990000039305623,217990000039295442
9022021483370008,9022021483370008,1,,217990000039305623,217990000039300968
9022021483370008,9022021483370008,1,,217990000039305623,217990000039301286
9022021483370008,9022021483370008,1,,217990000039305623,217990000039743434
9022021483370008,9022021483370008,1,,217990000039305623,217990000039744610
9022021483370008,9022021483370009,1,,217990000039305743,217990000039295750
9022021483370008,9022021483370008,1,,217990000039305743,217990000039301128
9022021483370008,9022021483370008,1,,217990000039305743,217990000039301364
9022021483370008,9022021483370008,1,,217990000039305743,217990000039743658
9022021483370008,9022021483370008,1,,217990000039305743,217990000039744722
9022021483370008,9022021483370009,1,,217990000039305863,217990000039296058
9022021483370008,9022021483370008,1,,217990000039305863,217990000039299853
9022021483370008,9022021483370008,1,,217990000039305863,217990000039301442
9022021483370008,9022021483370008,1,,217990000039305863,217990000039743882
9022021483370008,9022021483370008,1,,217990000039305863,217990000039744834
9022021483370008,9022021483370009,1,,217990000039306013,217990000039296443
9022021483370008,9022021483370008,1,,217990000039306103,217990000039300406
9022021483370008,9022021483370008,1,,217990000039306103,217990000039744386
9022021483370008,9022021483370009,1,,217990000039305413,217990000039294903
9022021483370008,9022021483370008,1,,217990000039305413,217990000039299142
9022021483370008,9022021483370008,1,,217990000039305413,217990000039743042
9022021483370008,9022021483370009,1,,217990000039305443,217990000039294980
9022021483370008,9022021483370008,1,,217990000039305443,217990000039300728
9022021483370008,9022021483370008,1,,217990000039305443,217990000039743098
9022021483370008,9022021483370009,1,,217990000039305683,217990000039295596
9022021483370008,9022021483370008,1,,217990000039305683,217990000039300639
9022021483370008,9022021483370008,1,,217990000039305683,217990000039301048
9022021483370008,9022021483370008,1,,217990000039305683,217990000039743546
9022021483370008,9022021483370008,1,,217990000039305683,217990000039744666
9022021483370008,9022021483370009,1,,217990000039305713,217990000039295673
9022021483370008,9022021483370008,1,,217990000039305713,217990000039299537
9022021483370008,9022021483370008,1,,217990000039305713,217990000039743602
9022021483370008,9022021483370009,1,,217990000039305833,217990000039295981
9022021483370008,9022021483370008,1,,217990000039305833,217990000039299774
9022021483370008,9022021483370008,1,,217990000039305833,217990000039743826
9022021483370008,9022021483370009,1,,217990000039305953,217990000039296289
9022021483370008,9022021483370008,1,,217990000039305953,217990000039300090
9022021483370008,9022021483370008,1,,217990000039305953,217990000039744050
9022021483370008,9022021483370008,1,,217990000039306073,217990000039300327
9022021483370008,9022021483370008,1,,217990000039306073,217990000039744330
9022021483370008,9022021483370009,1,,217990000039305503,217990000039295134
9022021483370008,9022021483370008,1,,217990000039305503,217990000039300808
9022021483370008,9022021483370008,1,,217990000039305503,217990000039301208
9022021483370008,9022021483370008,1,,217990000039305503,217990000039743210
9022021483370008,9022021483370008,1,,217990000039305503,217990000039744498
9022021483370008,9022021483370009,1,,217990000039305653,217990000039295519
9022021483370008,9022021483370008,1,,217990000039305653,217990000039299458
9022021483370008,9022021483370008,1,,217990000039305653,217990000039743490
9022021483370008,9022021483370009,1,,217990000039305803,217990000039295904
9022021483370008,9022021483370008,1,,217990000039305803,217990000039299695
9022021483370008,9022021483370008,1,,217990000039305803,217990000039743770
9022021483370008,9022021483370008,1,,217990000039305803,217990000039744778
9022021483370008,9022021483370009,1,,217990000039305983,217990000039296366
9022021483370008,9022021483370008,1,,217990000039305983,217990000039300169
9022021483370008,9022021483370008,1,,217990000039305983,217990000039744218
9022021483370008,9022021483370008,1,,217990000040123773,217990000035742177
9022021483370008,9022021483370008,1,,217990000040123773,217990000040126496
9022021483370008,9022021483370008,1,,217990000040123773,217990000040126909
9022021483370008,9022021483370008,1,,217990000040123792,217990000035742610
9022021483370008,9022021483370008,1,,217990000040123792,217990000040126968
9022021483370008,9022021483370008,1,,217990000040123811,217990000035742250
9022021483370008,9022021483370008,1,,217990000040123811,217990000040126555
9022021483370008,9022021483370008,1,,217990000040123811,217990000040127027
9022021483370008,9022021483370008,1,,217990000040123868,217990000035742826
9022021483370008,9022021483370008,1,,217990000040123868,217990000040127204
9022021483370008,9022021483370008,1,,217990000040123697,217990000035742394
9022021483370008,9022021483370008,1,,217990000040123697,217990000040126673
9022021483370008,9022021483370008,1,,217990000040123735,217990000035742104
9022021483370008,9022021483370008,1,,217990000040123735,217990000040126791
9022021483370008,9022021483370008,1,,217990000040123754,217990000035742538
9022021483370008,9022021483370008,1,,217990000040123754,217990000040126850
9022021483370008,9022021483370008,1,,217990000040123849,217990000035742754
9022021483370008,9022021483370008,1,,217990000040123849,217990000040126614
9022021483370008,9022021483370008,1,,217990000040123849,217990000040127145
9022021483370008,9022021483370008,1,,217990000040123906,217990000035742970
9022021483370008,9022021483370008,1,,217990000040123906,217990000040126260
9022021483370008,9022021483370008,1,,217990000040123716,217990000035742466
9022021483370008,9022021483370008,1,,217990000040123716,217990000040126732
9022021483370008,9022021483370008,1,,217990000040123830,217990000035742682
9022021483370008,9022021483370008,1,,217990000040123830,217990000040127086
9022021483370008,9022021483370008,1,,217990000040123887,217990000035742898
9022021483370008,9022021483370008,1,,217990000040123887,217990000040127263
9022021483370008,9022021483370008,1,,217990000040123944,217990000035743114
9022021483370008,9022021483370008,1,,217990000040123944,217990000040126378
9021021401026000,9021021401026000,2,0,,
9021021401028000,9021021401028000,2,0,,
9021021401049000,9021021401049000,2,0,,
9021021401054000,9021021401054000,2,0,,
9021021401070000,9021021401070000,2,0,,
9021021401075000,9021021401075000,2,0,,
9021021401086000,9021021401086000,2,0,,
9021021401091000,9021021401091000,2,0,,
9021021401103000,9021021401103000,2,300,,
9021021401114000,9021021401114000,2,0,,
9021021404001000,9021021404001000,2,0,,
9021021404003000,9021021404003000,2,0,,
9021021404004000,9021021404004000,2,0,,
9021021404005000,9021021404005000,2,0,,
9021021404007000,9021021404007000,2,0,,
9021021404011000,9021021404011000,2,0,,
9021021404012000,9021021404012000,2,0,,
9021021404016000,9021021404016000,2,0,,
9021021404028000,9021021404028000,2,0,,
9021021404029000,9021021404029000,2,0,,
9021021404032000,9021021404032000,2,0,,
9021021404037000,9021021404037000,2,0,,
9021021404038000,9021021404038000,2,0,,
9021021404041000,9021021404041000,2,0,,
9021021404043000,9021021404043000,2,0,,
9021021404046000,9021021404046000,2,0,,
9021021404049000,9021021404049000,2,0,,
9021021404050000,9021021404050000,2,0,,
9021021404052000,9021021404052000,2,0,,
9021021404056000,9021021404056000,2,0,,
9021021404057000,9021021404057000,2,0,,
9021021404060000,9021021404060000,2,0,,
9021021404061000,9021021404061000,2,0,,
9021021404062000,9021021404062000,2,0,,
9021021404063000,9021021404063000,2,0,,
9021021404064000,9021021404064000,2,0,,
9021021404068000,9021021404068000,2,0,,
9021021404069000,9021021404069000,2,300,,
9021021404073000,9021021404073000,2,0,,
9021021404078000,9021021404078000,2,0,,
9021021404114000,9021021404114000,2,0,,
9021021421037000,9021021421037000,2,300,,
9021021421038000,9021021421038000,2,0,,
9021021421039000,9021021421039000,2,300,,
9021021421041000,9021021421041000,2,0,,
9021021421042000,9021021421042000,2,0,,
9021021421044000,9021021421044000,2,0,,
9021021421045000,9021021421045000,2,300,,
9021021421046000,9021021421046000,2,0,,
9021021421047000,9021021421047000,2,0,,
9021021421050000,9021021421050000,2,0,,
9021021421052000,9021021421052000,2,0,,
9021021421053000,9021021421053000,2,0,,
9021021421058000,9021021421058000,2,0,,
9021021421059000,9021021421059000,2,0,,
9021021421062000,9021021421062000,2,0,,
9021021421063000,9021021421063000,2,0,,
9021021421064000,9021021421064000,2,0,,
9021021421065000,9021021421065000,2,300,,
9021021421066000,9021021421066000,2,0,,
9021021421069000,9021021421069000,2,0,,
9021021421070000,9021021421070000,2,0,,
9021021421073000,9021021421073000,2,0,,
9021021421074000,9021021421074000,2,0,,
9021021421076000,9021021421076000,2,0,,
9021021421079000,9021021421079000,2,0,,
9021021421080000,9021021421080000,2,0,,
9021021421081000,9021021421081000,2,0,,
9021021421082000,9021021421082000,2,0,,
9021021421089000,9021021421089000,2,0,,
9021021421096000,9021021421096000,2,0,,
9021021421097000,9021021421097000,2,0,,
9021021421098000,9021021421098000,2,0,,
9021021421099000,9021021421099000,2,0,,
9021021421103000,9021021421103000,2,0,,
9021021421104000,9021021421104000,2,0,,
9021021421105000,9021021421105000,2,0,,
9021021421106000,9021021421106000,2,0,,
9021021432001000,9021021432001000,2,0,,
9021021432002000,9021021432002000,2,0,,
9021021432003000,9021021432003000,2,300,,
9021021432004000,9021021432004000,2,300,,
9021021432005000,9021021432005000,2,0,,
9021021432006000,9021021432006000,2,0,,
9021021432007000,9021021432007000,2,0,,
9021021432008000,9021021432008000,2,0,,
9021021432009000,9021021432009000,2,0,,
9021021432010000,9021021432010000,2,0,,
9021021432011000,9021021432011000,2,0,,
9021021432012000,9021021432012000,2,0,,
9021021432013000,9021021432013000,2,0,,
9021021432017000,9021021432017000,2,0,,
9021021432018000,9021021432018000,2,0,,
9021021432019000,9021021432019000,2,0,,
9021021432020000,9021021432020000,2,0,,
9021021432021000,9021021432021000,2,0,,
9021021432022000,9021021432022000,2,300,,
9021021432024000,9021021432024000,2,0,,
9021021432027000,9021021432027000,2,0,,
9021021432028000,9021021432028000,2,0,,
9021021432029000,9021021432029000,2,0,,
9021021432030000,9021021432030000,2,0,,
9021021432031000,9021021432031000,2,0,,
9021021432032000,9021021432032000,2,0,,
9021021432033000,9021021432033000,2,0,,
9021021432034000,9021021432034000,2,0,,
9021021432035000,9021021432035000,2,0,,
9021021432036000,9021021432036000,2,0,,
9021021432037000,9021021432037000,2,0,,
9021021432038000,9021021432038000,2,0,,
9021021432039000,9021021432039000,2,0,,
9021021432040000,9021021432040000,2,0,,
9021021432041000,9021021432041000,2,0,,
9021021432042000,9021021432042000,2,0,,
9021021432043000,9021021432043000,2,0,,
9021021432044000,9021021432044000,2,0,,
9021021432045000,9021021432045000,2,0,,
9021021432051000,9021021432051000,2,0,,
9021021432052000,9021021432052000,2,0,,
9021021432053000,9021021432053000,2,0,,
9021021432054000,9021021432054000,2,0,,
9021021432055000,9021021432055000,2,0,,
9021021432057000,9021021432057000,2,0,,
9021021432058000,9021021432058000,2,0,,
9021021432059000,9021021432059000,2,0,,
9021021432060000,9021021432060000,2,0,,
9021021432061000,9021021432061000,2,0,,
9021021432062000,9021021432062000,2,0,,
9021021432063000,9021021432063000,2,0,,
9021021432064000,9021021432064000,2,0,,
9021021432065000,9021021432065000,2,0,,
9021021432066000,9021021432066000,2,0,,
9021021432067000,9021021432067000,2,0,,
9021021432068000,9021021432068000,2,0,,
9021021432069000,9021021432069000,2,0,,
9021021432070000,9021021432070000,2,0,,
9021021432071000,9021021432071000,2,0,,
9021021432072000,9021021432072000,2,0,,
9021021432073000,9021021432073000,2,0,,
